,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_5_p,bid_4,bid_4_p,bid_3,bid_3_p,bid_2,bid_2_p,bid_1,bid_1_p,ask_1_p,ask_1,ask_2_p,ask_2,ask_3_p,ask_3,ask_4_p,ask_4,ask_5_p,ask_5,Bid_depth,Ask_depth
50,302.6085580564914,2.5323042791569605e-05,1.0,0.5292806625366211,4206.07317073211,19.50000000000074,0.09055118110236215,100.035,3800.0,0.5905511811023622,381.0,9999024260.0,0.07,14.0,99.95,12.0,99.96,68.0,99.97,9.0,99.98,25.0,100.0,100.07,6.0,100.09,9.0,100.14,59.0,100.15,131.0,100.16,48.0,12.0,11.0
51,301.0867663319274,2.1124309569131583e-05,0.010980606079101562,0.29703009128570557,4206.07317073211,157.0000000000178,0.27450980392156865,100.0,6800.0,0.7745098039215687,306.0,9998814218.0,0.04,51.0,99.94,42.0,99.95,12.0,99.96,68.0,99.97,6.0,99.98,100.02,7.0,100.05,17.0,100.09,21.0,100.12,26.0,100.14,56.0,15.0,12.0
52,303.2399877548587,1.5395944501506165e-05,1.0,0.3713761568069458,4273.83691299637,413.00000000003365,0.07934990439770556,100.045,4300.0,0.42065009560229444,523.0,9998864383.0,0.15,72.0,99.92,62.0,99.94,66.0,99.95,12.0,99.96,44.0,99.97,100.12,22.0,100.14,56.0,100.15,131.0,100.16,48.0,100.18,10.0,14.0,15.0
53,308.7322163855278,4.999999873689376e-06,1.0,-0.31366729736328125,4321.83691299637,225.49999999998818,0.023206751054852315,100.04,4700.0,0.4767932489451477,474.0,9998894530.0,0.16,9.0,99.91,72.0,99.92,62.0,99.94,66.0,99.95,2.0,99.96,100.12,13.0,100.14,56.0,100.15,136.0,100.16,48.0,100.18,10.0,13.0,13.0
54,309.47035840092775,3.367891622474417e-05,-0.28251028060913086,0.516264796257019,4329.83691299638,209.50000000000983,0.0764966740576497,100.09,8100.0,0.5764966740576497,451.0,9998634364.0,0.1,62.0,99.94,66.0,99.95,2.0,99.96,42.0,99.97,5.0,100.04,100.14,39.0,100.15,136.0,100.16,48.0,100.18,44.0,100.19,7.0,14.0,12.0
55,314.7476873804989,5.0000002374872565e-05,-1.0,0.5422366857528687,4440.85417818781,459.99999999995674,0.1290672451193059,100.135,11100.0,0.6290672451193059,461.0,9998333944.0,0.01,66.0,99.95,2.0,99.96,29.0,99.97,40.0,100.12,14.0,100.13,100.14,30.0,100.15,181.0,100.16,48.0,100.18,44.0,100.19,7.0,15.0,13.0
56,323.9638024804658,3.0717077606823295e-05,-0.9075347781181335,-0.23553895950317383,4596.70614082381,647.9999999999861,0.0031982942430703876,100.13,8100.0,0.5031982942430704,469.0,9997993444.0,0.02,62.0,99.94,66.0,99.95,2.0,99.96,29.0,99.97,18.0,100.12,100.14,12.0,100.15,181.0,100.16,48.0,100.18,44.0,100.19,7.0,16.0,13.0
57,342.2026174764606,2.7255646273260936e-05,-0.6927432417869568,-0.2068779468536377,4761.48226699427,57.00000000002916,0.042528735632183956,100.125,5700.0,0.542528735632184,435.0,9998534256.44,0.03,62.0,99.94,66.0,99.95,2.0,99.96,29.0,99.97,1.0,100.11,100.14,19.0,100.15,157.0,100.16,48.0,100.18,44.0,100.19,7.0,16.0,12.0
58,339.3042138218781,1.1353402442182414e-05,-0.4087933301925659,0.530951976776123,4780.98226699427,455.9999999999903,0.008547008547008572,100.125,5100.0,0.49145299145299143,468.0,9998474183.44,0.01,62.0,99.94,66.0,99.95,2.0,99.96,12.0,99.97,47.0,100.12,100.13,25.0,100.14,11.0,100.15,151.0,100.16,48.0,100.18,44.0,15.0,13.0
59,344.50438765739773,2.9777618692605756e-05,0.9431695938110352,0.573488712310791,4844.75499426697,398.9999999999611,0.04385964912280704,100.125,7900.0,0.45614035087719296,570.0,9998634503.0,0.01,62.0,99.94,66.0,99.95,2.0,99.96,12.0,99.97,107.0,100.12,100.13,8.0,100.14,70.0,100.15,151.0,100.16,48.0,100.18,44.0,16.0,14.0
60,353.7458962594243,1.1720128895831294e-05,-0.20073270797729492,-0.5778015851974487,4913.14579808096,0.0,0.0030060120240480437,100.13,4800.0,0.503006012024048,499.0,9998564425.0,0.02,66.0,99.95,2.0,99.96,12.0,99.97,50.0,100.09,76.0,100.12,100.14,38.0,100.15,156.0,100.16,48.0,100.18,44.0,100.19,7.0,16.0,13.0
61,356.2380122840293,3.4499953471822664e-05,-0.7609730958938599,1.0,4954.2344689297,41.00000000007924,0.1203473945409429,100.135,7100.0,0.6203473945409429,403.0,9998614478.0,0.03,66.0,99.95,2.0,99.96,12.0,99.97,50.0,100.09,5.0,100.12,100.15,92.0,100.16,78.0,100.18,44.0,100.19,44.0,100.2,10.0,17.0,13.0
62,361.14491782321045,8.766297469264828e-06,0.3154168128967285,-0.8603683114051819,5020.58915232465,29.999999999957083,0.06750572082379858,100.135,5100.0,0.5675057208237986,437.0,9998724679.0,0.03,66.0,99.95,2.0,99.96,12.0,99.97,59.0,100.09,4.0,100.12,100.15,118.0,100.16,78.0,100.18,44.0,100.19,44.0,100.2,10.0,17.0,12.0
63,364.4765652877857,2.1419453332782723e-05,-0.28042250871658325,-0.6932781934738159,5079.99515634175,118.00000000006037,0.04342984409799555,100.1,5500.0,0.5434298440979956,449.0,9998784823.0,0.02,66.0,99.95,2.0,99.96,12.0,99.97,39.0,100.07,39.0,100.09,100.11,3.0,100.13,48.0,100.15,118.0,100.16,78.0,100.18,44.0,17.0,12.0
64,366.1561785986546,4.999999873689376e-06,1.0,0.4000413417816162,5101.07889331329,102.00000000005218,0.09950859950859947,100.11,5500.0,0.5995085995085995,407.0,9998844915.0,0.04,2.0,99.96,12.0,99.97,18.0,100.06,59.0,100.07,9.0,100.09,100.13,23.0,100.15,118.0,100.16,78.0,100.18,44.0,100.19,44.0,17.0,14.0
65,369.08307533855077,4.223518044454977e-05,0.12761974334716797,-0.2682483196258545,5138.83495974851,82.50000000008129,0.11020881670533644,100.1,5400.0,0.6102088167053364,431.0,9998394543.0,0.04,2.0,99.96,12.0,99.97,18.0,100.06,109.0,100.07,15.0,100.08,100.12,49.0,100.13,23.0,100.14,7.0,100.15,118.0,100.16,78.0,18.0,13.0
66,373.0129349236764,1.817199881770648e-05,0.09508275985717773,0.8962432146072388,5192.83495974852,80.49999999992536,0.008910891089108919,100.095,7800.0,0.5089108910891089,505.0,9998664885.0,0.05,2.0,99.96,12.0,99.97,50.0,100.04,45.0,100.06,57.0,100.07,100.12,45.0,100.13,23.0,100.14,7.0,100.15,118.0,100.16,146.0,18.0,15.0
67,370.7562991801933,5.0000002374872565e-05,-0.6987027525901794,-1.0,5156.42868492192,37.9999999999626,0.48083067092651754,100.07,2800.0,0.9808306709265175,313.0,9997944531.0,0.02,12.0,99.97,24.0,100.01,100.0,100.04,42.0,100.05,35.0,100.06,100.08,1.0,100.1,42.0,100.12,27.0,100.13,23.0,100.14,7.0,18.0,15.0
68,369.8572529523468,2.0607612896128558e-05,1.0,0.665194034576416,5156.42868492192,126.00000000004457,0.22406181015452542,100.09,700.0,0.7240618101545254,453.0,9997524195.0,0.04,24.0,100.01,105.0,100.04,42.0,100.05,56.0,100.06,36.0,100.07,100.11,15.0,100.12,27.0,100.13,23.0,100.14,7.0,100.15,118.0,19.0,17.0
