,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_5_p,bid_4,bid_4_p,bid_3,bid_3_p,bid_2,bid_2_p,bid_1,bid_1_p,ask_1_p,ask_1,ask_2_p,ask_2,ask_3_p,ask_3,ask_4_p,ask_4,ask_5_p,ask_5,Bid_depth,Ask_depth
47,1354.9247088607665,4.999999873689376e-06,0.4867311716079712,-0.9300311207771301,18829.0000000001,0.0,3.8164556962025316,103.53,-108700.0,4.3164556962025316,79.0,9985418568.0,0.17,5.0,103.28,22.0,103.36,12.0,103.39,11.0,103.43,29.0,103.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
48,1355.2259562043864,4.587831790558994e-05,-0.7147599458694458,0.9322299957275391,18829.0000000001,0.0,2.31021897810219,103.66,-113100.0,2.81021897810219,137.0,9984506140.0,0.17,11.0,103.43,48.0,103.46,29.0,103.53,5.0,103.59,44.0,103.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
49,1355.6330867052093,2.9752342015854083e-05,0.3938523530960083,-1.0,18829.0000000001,0.0,0.27456647398843925,103.66,-116000.0,0.7745664739884393,173.0,9986782337.0,0.17,48.0,103.46,47.0,103.52,29.0,103.53,5.0,103.59,44.0,103.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
50,1355.516244274816,4.5625165512319654e-05,0.1529397964477539,0.3846184015274048,18829.0000000001,0.0,0.8587786259541985,103.81,-120400.0,1.3587786259541985,131.0,9985869557.0,0.17,5.0,103.59,51.0,103.63,44.0,103.66,15.0,103.77,16.0,103.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
51,1355.4300168067296,3.6294295568950474e-05,0.7279295921325684,-0.9094603061676025,18829.0000000001,0.0,1.2899159663865547,103.97,-123900.0,1.7899159663865547,119.0,9985143937.0,0.17,44.0,103.66,15.0,103.77,16.0,103.81,6.0,103.86,38.0,103.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
52,1355.4933892215638,3.442195520619862e-05,-1.0,-0.008224129676818848,18829.0000000001,0.0,0.9730538922155689,103.97,-127200.0,1.473053892215569,167.0,9984457735.0,0.17,41.0,103.78,16.0,103.81,6.0,103.86,33.0,103.88,71.0,103.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
53,1355.5342686567233,9.764696187630761e-06,0.2597966194152832,1.0,18829.0000000001,0.0,0.7686567164179106,104.1,-128100.0,1.2686567164179106,201.0,9984270283.0,0.17,6.0,103.86,33.0,103.88,105.0,103.97,9.0,104.03,48.0,104.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
54,1355.5507705627774,2.0319712348282337e-05,-1.0,-1.0,18829.0000000001,0.0,0.6861471861471862,104.27,-130000.0,1.1861471861471862,231.0,9983874703.0,0.17,36.0,103.93,105.0,103.97,9.0,104.03,48.0,104.1,33.0,104.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
55,1355.539440329225,2.943453364423476e-05,0.2739255428314209,-0.2783818244934082,18829.0000000001,0.0,0.7427983539094649,104.29,-132800.0,1.242798353909465,243.0,9983291071.0,0.17,96.0,104.1,28.0,104.11,38.0,104.23,33.0,104.27,48.0,104.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
56,1355.4145193370234,3.74841911252588e-05,0.41344356536865234,1.0,18829.0000000001,0.0,1.367403314917127,104.46,-136400.0,1.867403314917127,181.0,9982538959.0,0.17,33.0,104.27,48.0,104.29,38.0,104.33,36.0,104.34,26.0,104.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
