,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
4308,-0.2025226553633581,5.3302217565942556e-05,-1.0,1.0,9.303827031799301,147.9999999998654,0.043589743589743594,99.44,-29100.0,0.05641025641025641,585.0,997067679.419994,0.02,21.0,29.0,70.0,2.0,152.0,23.0,69.0,45.0,131.0,43.0
4309,-0.6140146551718741,8.820966468192637e-05,0.3269118070602417,-1.0,0.0,146.49999999986676,0.04137931034482759,99.445,-30800.0,0.05862068965517241,580.0,996809161.419994,0.03,21.0,29.0,79.0,2.0,138.0,3.0,45.0,131.0,43.0,89.0
4310,-1.289235446248075,2.073874929919839e-05,-0.5336223840713501,0.7766072750091553,0.0,315.50000000015075,0.022920892494929013,99.46,-30800.0,0.07707910750507099,493.0,996789269.419994,0.0,21.0,29.0,79.0,138.0,2.0,3.0,45.0,2.0,131.0,43.0
4311,-0.031695568400770716,2.2076599634601735e-05,1.0,0.12552428245544434,0.0,0.0,0.06339113680154143,99.475,-33100.0,0.036608863198458574,519.0,996540587.419994,0.01,79.0,138.0,2.0,2.0,3.0,6.0,107.0,43.0,89.0,50.0
4312,-2.56661461661288,6.27016052021645e-05,0.648226261138916,-0.24136102199554443,0.0,627.499999999867,0.05047923322683707,99.47,-33100.0,0.04952076677316294,626.0,996480911.419994,0.02,29.0,79.0,82.0,2.0,8.0,12.0,107.0,43.0,131.0,133.0
4313,-1.3658901360551077,1.7341899365419522e-05,1.0,0.7776612043380737,0.0,331.00000000016934,0.050680272108843544,99.48,-33700.0,0.04931972789115646,588.0,996401329.419994,0.02,79.0,105.0,2.0,8.0,2.0,83.0,2.0,43.0,131.0,133.0
4314,-1.259055808165099,9.44446655921638e-05,0.33325815200805664,-1.0,48.109892574702826,839.5000000001858,0.048051948051948054,99.45,-31000.0,0.05194805194805195,385.0,996848950.599994,0.02,68.0,29.0,79.0,22.0,6.0,3.0,9.0,124.0,2.0,43.0
4315,-4.024715072082193,5.183156463317573e-05,0.72690749168396,-0.20922374725341797,0.0,983.9999999995839,0.07903014416775886,99.46,-32400.0,0.020969855832241154,763.0,996659982.599994,0.06,158.0,68.0,4.0,79.0,27.0,118.0,2.0,43.0,131.0,133.0
4316,-1.2662843137243482,9.999999747378752e-05,0.7845673561096191,-0.4857288599014282,0.0,309.99999999971806,0.0215686274509804,99.455,-32400.0,0.0784313725490196,459.0,996560602.599994,0.03,78.0,4.0,110.0,27.0,3.0,3.0,10.0,137.0,44.0,43.0
4317,-0.6619823529405797,4.999999873689376e-06,1.0,-1.0,0.0,161.99999999985266,0.011764705882352941,99.45,-32400.0,0.11176470588235295,340.0,996550662.599994,0.02,4.0,1.0,110.0,27.0,3.0,1.0,3.0,10.0,137.0,44.0
4318,-0.6913941176464621,9.999999747378752e-05,0.6634130477905273,-0.8566865921020508,0.0,161.99999999985266,0.07058823529411765,99.45,-32400.0,0.17058823529411765,340.0,996451242.599994,0.02,4.0,1.0,110.0,27.0,3.0,1.0,3.0,10.0,137.0,44.0
4319,-1.3304034976159336,9.999999747378752e-05,1.0,-1.0,0.0,324.00000000016576,0.03640699523052465,99.44,-33600.0,0.06359300476947535,629.0,996471022.599994,0.02,4.0,1.0,111.0,10.0,16.0,19.0,98.0,42.0,195.0,133.0
4320,-2.018252173913096,7.32903863536194e-05,0.31828081607818604,0.24572217464447021,0.0,492.00000000001296,0.05130434782608696,99.445,-35500.0,0.04869565217391304,575.0,996142844.599994,0.03,4.0,1.0,80.0,10.0,23.0,7.0,80.0,42.0,195.0,133.0
4321,-0.809261430794526,2.6142481146962382e-05,1.0,-0.16953825950622559,0.0,194.000000000338,0.04712286158631416,99.47,-36200.0,0.05287713841368585,643.0,996113021.599994,0.08,4.0,1.0,80.0,10.0,23.0,33.0,195.0,133.0,41.0,123.0
4322,-1.8728795008977295,9.905469778459519e-05,0.9025015830993652,1.0,72.94568588789843,1266.9999999998768,0.04817073170731708,99.505,-34800.0,0.051829268292682924,656.0,996321898.499994,0.01,4.0,1.0,30.0,49.0,47.0,33.0,195.0,133.0,41.0,123.0
4323,-6.621535365853909,6.736262730555609e-05,0.23871898651123047,0.7352893352508545,0.0,1629.0000000000618,0.04817073170731708,99.505,-34800.0,0.051829268292682924,656.0,996321898.499994,0.01,4.0,1.0,30.0,49.0,47.0,33.0,195.0,133.0,41.0,123.0
4324,-0.02408536585365854,3.5987824958283454e-05,0.6790924072265625,-1.0,0.0,0.0,0.04817073170731708,99.505,-34800.0,0.051829268292682924,656.0,996321898.499994,0.01,4.0,1.0,30.0,49.0,47.0,33.0,195.0,133.0,41.0,123.0
4325,-0.02408536585365854,1.0894442311837338e-05,-1.0,-0.4755011200904846,0.0,0.0,0.04817073170731708,99.505,-34800.0,0.051829268292682924,656.0,996321898.499994,0.01,4.0,1.0,30.0,49.0,47.0,33.0,195.0,133.0,41.0,123.0
4326,-0.01393442622950819,9.999999747378752e-05,1.0,0.5341639518737793,0.0,0.0,0.02786885245901638,99.505,-34800.0,0.12786885245901639,610.0,996102995.499994,0.01,24.0,30.0,49.0,10.0,46.0,33.0,49.0,195.0,133.0,41.0
4327,-1.4336574257432952,4.999999873689376e-06,-1.0,0.08913719654083252,0.0,348.00000000017803,0.0485148514851485,99.515,-35300.0,0.1485148514851485,505.0,996053234.499994,0.01,49.0,10.0,4.0,11.0,7.0,7.0,48.0,195.0,133.0,41.0
4328,-1.42012796934938,8.832798630464822e-05,1.0,0.39661240577697754,0.0,348.00000000017803,0.021455938697318017,99.515,-35300.0,0.07854406130268199,522.0,996281937.499994,0.01,27.0,49.0,4.0,11.0,7.0,7.0,48.0,195.0,133.0,41.0
4329,-1.4553156273661938,3.613152512116358e-05,0.3796677589416504,-1.0,-32.168285449199175,0.0,0.015485564304461935,99.515,-35200.0,0.11548556430446194,381.0,996281864.159994,0.01,27.0,16.0,4.0,21.0,7.0,10.0,16.0,35.0,195.0,50.0
4330,-3.1073968246775543,4.999999873689376e-06,-1.0,1.0,-7.1505836428987095,683.9999999998639,0.030841121495327084,99.515,-35000.0,0.1308411214953271,214.0,996311581.919994,0.01,27.0,16.0,30.0,41.0,9.0,28.0,9.0,3.0,16.0,35.0
4331,-0.1791675767917817,5.0150410970672965e-05,-0.6180208325386047,-1.0,0.0,33.99999999999329,0.08293515358361775,99.535,-36900.0,0.017064846416382253,586.0,996251879.919994,0.03,16.0,30.0,41.0,9.0,32.0,92.0,3.0,106.0,41.0,216.0
4332,-14.766473615958969,9.915901318890974e-05,1.0,1.0,-96.62296039630019,2562.9999999997526,0.07658079625292741,99.495,-34900.0,0.0234192037470726,427.0,996550230.639994,0.01,27.0,27.0,16.0,30.0,38.0,19.0,21.0,92.0,106.0,51.0
4333,-7.5092065217387045,1.1418744179536588e-05,1.0,-1.0,0.0,1844.9999999998952,0.07391304347826087,99.495,-34900.0,0.02608695652173913,460.0,996540282.639994,0.01,27.0,27.0,16.0,31.0,23.0,20.0,67.0,92.0,106.0,51.0
4334,-1.4337342377248126,5.544485611608252e-05,-0.8874076008796692,1.0,0.0,348.9999999996826,0.04056847545219639,99.505,-35000.0,0.059431524547803614,387.0,996470632.639994,0.01,4.0,27.0,31.0,23.0,6.0,6.0,41.0,92.0,106.0,51.0
4335,-1.4636872902562268,4.409962275531143e-05,-0.633262574672699,0.8609931468963623,-16.340068438501476,173.99999999934437,0.04736842105263159,99.51,-34400.0,0.05263157894736842,361.0,996480537.959994,0.0,27.0,31.0,35.0,15.0,4.0,6.0,4.0,41.0,92.0,106.0
4336,-2.0985218615144547,9.999999747378752e-05,0.06077075004577637,-0.5899863243103027,-14.584963994097052,351.4999999996818,0.03724696356275305,99.525,-35000.0,0.06275303643724696,494.0,996430760.779994,0.05,4.0,27.0,31.0,35.0,10.0,72.0,106.0,51.0,133.0,25.0
4337,-0.7299027227716322,2.189059705415275e-05,-1.0,-0.7641596794128418,0.0,173.49999999984072,0.05445544554455446,99.545,-36200.0,0.04554455445544554,505.0,996291444.779994,0.01,60.0,2.0,10.0,3.0,10.0,40.0,37.0,106.0,104.0,133.0
4338,-5.716924643017633,6.270217272685841e-05,-0.9501227140426636,-0.517224133014679,-63.20156426680114,699.9999999998607,0.0757085020242915,99.545,-35100.0,0.024291497975708502,494.0,996510216.379994,0.01,4.0,27.0,60.0,1.0,14.0,8.0,37.0,106.0,104.0,133.0
4339,-4.362660737265995,9.999999747378752e-05,0.10162532329559326,1.0,-1.729595796099602,1053.00000000004,0.040357852882703785,99.515,-34900.0,0.05964214711729622,503.0,996450456.899994,0.07,21.0,38.0,4.0,27.0,25.0,8.0,37.0,106.0,104.0,133.0
4340,-18.20722542528153,8.983608859125525e-05,1.0,-1.0,-73.64797898050165,3670.500000000139,0.05508274231678487,99.59,-35800.0,0.04491725768321513,423.0,996370839.619994,0.02,4.0,27.0,12.0,3.0,17.0,104.0,133.0,25.0,57.0,41.0
4341,-20.763043294856956,3.5180430131731555e-05,-0.318972110748291,1.0,-48.08565907759839,4586.500000000344,0.047727272727272736,99.535,-35400.0,0.05227272727272727,440.0,996410583.439994,0.07,4.0,27.0,3.0,48.0,3.0,3.0,123.0,92.0,133.0,4.0
4342,-7.823593719284596,2.3223959942697547e-05,1.0,1.0,-12.042829538699152,1792.0000000004052,0.048132780082987554,99.53,-35200.0,0.05186721991701245,482.0,996430467.339994,0.08,30.0,4.0,27.0,3.0,21.0,3.0,123.0,46.0,92.0,133.0
4343,-1.2639893598814065,3.4647659049369395e-05,-0.7136294841766357,1.0,-12.064244308199704,176.99999999983902,0.008496732026143802,99.505,-34900.0,0.0915032679738562,306.0,996460299.199994,0.01,4.0,27.0,3.0,21.0,3.0,12.0,6.0,92.0,46.0,92.0
4344,-0.04090909090909091,4.5113571104593575e-05,1.0,-0.7783664464950562,0.0,0.0,0.08181818181818182,99.505,-34900.0,0.18181818181818182,209.0,996410554.199994,0.01,4.0,27.0,3.0,26.0,3.0,17.0,62.0,6.0,15.0,46.0
