,reward,action_size,action_sym,action_asym,recent_pl_change,change_inven_pnl,diff_market_share,curr_mp,current_inventory,current_market_share,total_volume,bp,spread,bid_5,bid_4,bid_3,bid_2,bid_1,ask_1,ask_2,ask_3,ask_4,ask_5
47,-0.05122670924916344,9.999999747378752e-05,-1.0,0.5995731353759766,9.590169894139024,96.99999999991178,0.1798687089715536,99.99,25100.0,0.4201312910284464,914.0,9995621137.0,0.0,0.0,30.0,285.0,138.0,2.0,127.0,286.0,41.0,5.0,0.0
48,-0.26227707170035464,9.999999747378752e-05,0.025121450424194336,0.938896894454956,4.354461870818,96.99999999991178,0.13075571177504391,99.99,28100.0,0.46924428822495606,1138.0,9994721227.0,0.0,0.0,30.0,285.0,175.0,62.0,117.0,423.0,41.0,5.0,0.0
49,1.139717258863915,7.045633083180292e-06,0.24364924430847168,0.04525125026702881,27.449154633567957,0.0,0.19098939929328618,99.99,21600.0,0.4090106007067138,1132.0,9995261180.0,0.0,0.0,30.0,285.0,182.0,52.0,42.0,430.0,106.0,5.0,0.0
50,-1.3539988439181116,4.725061444332823e-05,-1.0,-1.0,-28.218359601057955,0.0,0.1683453237410072,99.99,13900.0,0.4316546762589928,1112.0,9994941214.0,0.0,0.0,30.0,285.0,187.0,52.0,12.0,435.0,106.0,5.0,0.0
51,0.011555560271631724,4.460899799596518e-05,-0.5272628664970398,-0.10945463180541992,8.999999999993975,69.49999999993679,0.22393887945670626,99.985,24600.0,0.3760611205432937,1178.0,9995351171.0,0.01,0.0,0.0,30.0,285.0,267.0,50.0,435.0,106.0,5.0,0.0
52,-1.5718793732006764,4.2146559280809015e-05,-1.0,-1.0,-28.611106864123997,69.49999999993679,0.0058091286307053736,99.985,19700.0,0.6058091286307054,723.0,9995081198.0,0.01,0.0,0.0,0.0,96.0,285.0,20.0,232.0,85.0,5.0,0.0
53,0.8415005861656168,7.084636308718473e-06,0.31838953495025635,0.3607327938079834,19.999999999981014,0.0,0.11699882766705744,99.985,19700.0,0.48300117233294254,853.0,9995211192.0,0.01,0.0,0.0,0.0,96.0,350.0,78.0,239.0,85.0,5.0,0.0
54,-0.0692307692307692,2.550491080910433e-05,1.0,0.13472867012023926,0.0,0.0,0.1384615384615384,99.99,19700.0,0.46153846153846156,1001.0,9994961242.0,0.0,0.0,0.0,96.0,375.0,49.0,58.0,333.0,85.0,5.0,0.0
55,1.316726016411983,9.909260552376509e-05,-0.02746570110321045,1.0,29.79381993216697,0.0,0.047991761071060735,99.995,27100.0,0.5520082389289392,971.0,9994761246.0,0.01,0.0,0.0,96.0,375.0,39.0,371.0,85.0,5.0,0.0,0.0
56,-0.6657962765968053,4.814565181732178e-05,1.0,-1.0,0.0,135.50000000026188,0.23404255319148937,99.99,28200.0,0.3659574468085106,940.0,9995600987.0,0.02,0.0,0.0,0.0,5.0,471.0,399.0,65.0,0.0,0.0,0.0
