,timestep,Type,Status,Symbol,Size,Executed_size,Price,Executed Price,ID
47,2023-10-19 12:34:29.779260,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.2,100.21083333333333,67488c34-0e94-4671-b8ce-0d67a83e05f0
48,2023-10-19 12:34:30.780630,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.18,100.18416666666671,e3cafe2e-dc67-44dd-bb58-b85b13a9aebd
49,2023-10-19 12:34:31.782407,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.18,100.18000000000004,887fbeb7-1237-4697-99e7-e3260fe4d1ac
50,2023-10-19 12:41:12.870523,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.18,100.24976666666666,07ca59bc-b0ec-4a99-a057-f4e537326f35
51,2023-10-19 12:41:13.872194,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.27,100.27060000000003,32714ffc-7c7a-4446-9c06-0bfe8ca8ba08
52,2023-10-19 12:41:14.873830,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.2,100.2345,6ba34afa-f33f-4dac-b3c1-f0d96565356e
53,2023-10-19 12:41:15.875451,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.22,100.22323333333335,7ceb5e3f-435a-4b91-af30-b28c8729bf05
54,2023-10-19 12:41:16.877179,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.13,100.18990000000002,25fbea16-bce9-4b32-b36d-9be7fafe152a
55,2023-10-19 12:47:57.919705,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.24000000000001,100.26516666666667,48a15e41-b0be-4342-8e33-e01c4bf1d4ad
56,2023-10-19 12:47:58.921316,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.2,100.26006666666667,f24cb5c6-359a-4afb-abf7-153f7330f8aa
57,2023-10-19 12:47:59.923038,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.18,100.26333333333334,1c551c32-d245-45fd-b063-1dfdc7ccdd35
58,2023-10-19 12:48:00.924794,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.17,100.25696666666668,6f85b305-b391-4137-884b-c86a36cc9542
59,2023-10-19 12:48:01.926198,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.2,100.2409,e98bf73b-ec58-49cb-bf2a-e73331151375
60,2023-10-19 12:54:42.971089,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.25,100.2521,efe2a366-1a6a-4631-92c5-09e52b2e788f
61,2023-10-19 12:54:43.972603,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.2,100.22630000000001,61dbdde9-7ebd-4a1b-85ab-387075d0a53f
62,2023-10-19 12:54:44.974079,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.17,100.20410000000001,2a2672f5-f7c1-4fd1-bc71-67930763b5ed
63,2023-10-19 12:54:45.975254,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.13,100.13443333333333,fc150a94-94c3-4d9c-9fac-1bf9ae458e1e
64,2023-10-19 12:54:46.976480,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.13,100.12999999999998,2e6dc8f9-fb61-479b-8b3b-53c116be0e9b
65,2023-10-19 13:01:27.997031,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.94,100.16806666666668,e26ff11a-a0c4-43aa-bb24-26199b2c7ef0
66,2023-10-19 13:01:29.000111,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.8,100.14373333333333,0735442e-c1a6-48cf-83ac-ec02ac64fa8a
67,2023-10-19 13:01:30.001926,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.01,100.1426,5d29ef0b-eb2b-4be2-8f54-cfda1764a11e
68,2023-10-19 13:01:31.003504,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.97,100.13156666666667,880e5bf8-fed0-430c-ac0f-293d05f85350
69,2023-10-19 13:01:32.005227,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,99.83,100.12256666666666,b1452a31-b87c-4e5c-a899-b9894bea3ac2
70,2023-10-19 13:08:13.103242,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.25,100.25576666666666,13b83093-b7cd-4058-8947-e6146cf1c818
71,2023-10-19 13:08:14.103832,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.2,100.22013333333334,21eeba5b-fa41-4a49-b792-6a418ce17750
72,2023-10-19 13:08:15.105429,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.22,100.22093333333332,ff513513-e400-436c-9993-8beae5fec593
73,2023-10-19 13:08:16.107267,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.13,100.16513333333332,40b34241-505f-4150-a333-ecf7dc817610
74,2023-10-19 13:08:17.108755,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.17,100.17,2c51767f-6a85-4eae-b981-088fa5600197
75,2023-10-19 13:14:58.207264,Type.LIMIT_SELL,Status.FILLED,CS1,300,300,100.23,100.30633333333336,a7719edf-f6c3-47ef-8d5d-59affb24ed54
